time,longitude,latitude,mag,depth
2013-10-12 11:30:00,120.58,23.07,3.6,8.1
2013-10-12 17:00:00,120.36,23.37,3.2,7.4
2013-10-12 21:30:00,120.36,23.36,2.5,9.2
2013-10-13 21:00:00,121.79,24.25,2.8,12.1
2013-10-14 01:15:00,122.85,23.01,5.2,59.0
2013-10-14 20:45:00,121.17,23.06,3.0,7.2
2013-10-15 13:30:00,121.92,24.42,3.5,21.1
2013-10-15 15:15:00,121.82,24.3,3.9,12.9
2013-10-15 21:15:00,121.62,24.57,2.9,7.6
2013-10-19 16:00:00,121.29,21.98,4.6,58.6
2013-10-19 17:00:00,121.86,24.31,3.2,12.0
2013-10-20 01:45:00,121.84,22.41,4.3,30.8
2013-10-22 03:30:00,121.6,24.0,2.7,8.1
2013-10-22 09:45:00,121.58,23.81,4.0,27.7
2013-10-22 20:00:00,121.9,24.45,4.2,20.6
2013-10-25 12:30:00,120.64,23.36,3.2,12.6
2013-10-25 19:45:00,121.46,23.94,2.9,15.0
2013-10-26 02:00:00,120.98,24.42,3.4,4.1
2013-10-26 09:15:00,121.43,22.01,4.0,15.2
2013-10-26 12:15:00,121.85,24.27,3.2,12.4
2013-10-27 16:15:00,121.68,23.81,4.1,48.8
2013-10-28 08:15:00,119.64,24.31,4.7,35.6
2013-10-29 12:00:00,121.01,23.18,2.7,3.4
2013-10-29 17:00:00,120.42,23.4,3.3,11.7
2013-10-30 01:45:00,118.78,25.65,5.0,18.1
2013-10-30 06:15:00,122.42,25.31,5.3,237.5
2013-10-30 10:15:00,121.97,24.45,3.2,16.1
2013-10-30 18:00:00,121.81,24.41,3.0,14.0
2013-10-31 20:00:00,121.35,23.57,6.4,15.0
2013-10-31 20:15:00,121.44,23.68,2.3,12.5
2013-10-31 20:30:00,121.39,23.59,3.1,9.5
2013-10-31 20:45:00,121.39,23.59,3.3,9.1
2013-10-31 21:00:00,121.48,23.69,2.7,13.6
2013-10-31 21:15:00,121.41,23.58,4.0,10.4
2013-10-31 21:45:00,121.38,23.59,4.6,10.0
2013-10-31 22:00:00,121.47,23.69,2.8,15.1
2013-10-31 22:15:00,121.43,23.63,3.9,9.8
2013-10-31 23:00:00,121.44,23.68,2.8,9.3
2013-10-31 23:45:00,121.43,23.63,5.1,10.1
2013-11-01 00:00:00,121.37,23.58,4.4,8.9
2013-11-01 00:15:00,121.44,23.68,3.1,9.0
2013-11-01 01:00:00,121.44,23.68,2.6,11.2
2013-11-01 01:15:00,121.46,23.7,3.0,14.8
2013-11-01 03:15:00,121.4,23.68,4.5,17.1
2013-11-01 04:30:00,121.4,23.59,4.1,9.3
2013-11-01 07:45:00,121.44,23.69,4.8,14.1
2013-11-01 10:15:00,121.45,23.7,3.2,14.4
2013-11-01 16:00:00,121.41,23.69,2.7,17.8
2013-11-01 19:45:00,121.46,23.71,4.0,15.7
2013-11-01 21:30:00,121.46,23.71,3.3,15.2
2013-11-01 22:15:00,121.47,23.68,4.0,10.4
2013-11-01 22:45:00,121.46,23.68,3.1,11.2
2013-11-01 23:45:00,121.45,23.68,2.7,10.0
2013-11-02 00:30:00,121.44,23.73,3.6,16.5
2013-11-02 06:15:00,121.45,23.67,3.1,11.3
2013-11-02 14:45:00,121.58,23.74,4.2,18.7
2013-11-02 22:15:00,121.45,23.72,3.7,12.3
2013-11-02 22:45:00,121.5,23.71,3.3,14.1
2013-11-03 01:15:00,121.38,23.55,3.5,10.6
2013-11-03 11:30:00,121.47,23.68,4.6,10.2
2013-11-03 14:00:00,121.79,24.42,2.8,22.2
2013-11-04 01:45:00,121.46,23.75,2.7,15.0
2013-11-04 06:45:00,121.47,23.95,4.9,26.0
2013-11-04 07:00:00,121.46,23.95,4.0,24.4
2013-11-04 09:00:00,121.4,23.61,3.5,10.2
2013-11-04 10:45:00,121.47,23.73,3.4,12.2
2013-11-04 12:30:00,121.49,23.72,2.7,14.0
2013-11-04 18:30:00,121.47,23.95,3.6,24.3
2013-11-04 23:30:00,121.47,23.92,3.4,17.6
2013-11-05 17:45:00,121.39,23.69,3.0,17.8
2013-11-05 18:45:00,121.47,23.71,2.7,13.6
2013-11-05 21:30:00,121.41,23.75,2.8,19.7
2013-11-06 00:15:00,121.38,23.64,3.5,18.0
2013-11-06 00:45:00,121.74,23.98,2.8,24.8
2013-11-06 06:00:00,121.6,23.91,3.0,10.0
2013-11-06 14:15:00,120.7,23.14,3.3,8.8
2013-11-06 15:00:00,120.48,23.14,3.4,14.6
2013-11-07 15:15:00,121.64,24.06,4.6,9.7
2013-11-07 15:30:00,121.64,24.06,4.5,9.6
2013-11-08 03:15:00,122.0,24.82,3.6,8.7
2013-11-08 08:45:00,121.46,23.68,2.8,10.6
2013-11-09 13:00:00,121.64,24.06,2.8,9.1
2013-11-09 13:30:00,121.64,24.05,3.0,9.0
2013-11-10 08:00:00,121.64,24.06,3.1,10.8
2013-11-10 08:30:00,121.48,23.76,3.4,13.9
2013-11-10 12:15:00,121.68,24.14,3.7,10.6
2013-11-10 19:15:00,121.76,24.62,3.0,6.0
2013-11-11 01:45:00,121.7,24.12,3.3,11.3
2013-11-11 12:45:00,123.14,24.77,5.5,120.7
2013-11-11 16:15:00,121.69,24.14,3.3,9.6
2013-11-11 19:15:00,121.46,23.63,3.1,17.3
2013-11-11 20:45:00,121.7,24.12,4.1,10.4
2013-11-11 22:45:00,121.47,23.9,2.5,15.1
2013-11-12 06:15:00,120.32,23.22,3.0,11.7
2013-11-12 07:15:00,121.65,24.09,3.8,9.9
2013-11-12 19:30:00,121.48,23.81,3.3,16.6
2013-11-12 20:00:00,121.48,23.81,4.3,16.3
2013-11-12 20:30:00,121.47,23.81,3.9,16.0
2013-11-12 21:45:00,121.97,24.81,4.1,74.7
2013-11-13 14:15:00,120.28,23.3,3.6,11.0
2013-11-13 17:30:00,121.43,23.75,2.9,23.7
2013-11-13 21:45:00,121.8,24.39,2.6,12.1
2013-11-15 11:15:00,120.98,23.95,4.0,13.3
2013-11-15 23:30:00,120.62,23.61,2.7,8.9
2013-11-16 03:30:00,122.45,23.95,5.2,26.1
2013-11-16 21:30:00,121.42,23.73,3.3,22.2
2013-11-17 05:30:00,121.32,23.05,3.8,19.2
2013-11-18 02:45:00,122.06,24.8,3.9,10.8
2013-11-18 11:00:00,121.48,23.72,2.6,9.1
2013-11-19 11:00:00,121.52,24.45,2.9,8.8
2013-11-21 03:00:00,120.69,23.5,3.0,12.2
2013-11-21 15:30:00,121.93,24.87,4.5,89.5
2013-11-23 04:15:00,120.4,23.45,3.5,10.6
2013-11-23 09:30:00,121.41,23.69,3.2,18.4
2013-11-23 17:00:00,121.9,24.18,4.0,24.7
2013-11-24 09:45:00,121.4,23.69,2.7,17.0
2013-11-24 18:45:00,121.76,24.29,3.9,17.6
2013-11-24 19:00:00,121.76,24.3,3.2,16.4
2013-11-24 21:00:00,121.76,24.3,3.3,17.6
2013-11-26 05:45:00,120.91,24.22,3.2,28.9
2013-11-26 14:30:00,121.38,23.65,3.6,19.8
2013-11-26 15:45:00,121.37,23.28,3.1,14.0
2013-11-27 16:30:00,121.41,23.7,2.8,18.3
2013-11-29 09:45:00,120.76,24.06,3.0,25.1
2013-12-01 08:15:00,120.65,23.45,3.3,12.4
2013-12-03 17:15:00,121.68,24.11,3.8,39.1
2013-12-03 18:45:00,120.71,23.59,3.5,15.6
2013-12-03 19:45:00,121.6,23.9,2.7,8.0
2013-12-04 18:15:00,121.44,23.84,3.6,20.3
2013-12-06 15:15:00,121.54,23.74,3.1,9.8
2013-12-07 01:00:00,121.39,24.41,2.5,4.4
2013-12-07 03:15:00,122.49,23.81,4.9,31.2
2013-12-07 14:45:00,120.49,23.52,3.4,13.0
2013-12-07 15:15:00,121.52,23.63,3.5,37.4
2013-12-08 07:15:00,121.52,23.72,3.0,7.0
2013-12-11 00:00:00,121.48,23.95,2.8,16.5
2013-12-13 22:15:00,121.68,24.22,2.9,16.2
2013-12-14 19:30:00,121.38,22.81,4.1,9.4
2013-12-15 10:00:00,120.76,23.18,3.8,8.2
2013-12-16 13:30:00,121.82,24.41,2.9,11.9
2013-12-16 17:45:00,121.69,24.89,3.9,107.4
2013-12-17 20:30:00,121.78,24.19,3.5,9.4
2013-12-18 13:15:00,121.79,24.19,4.2,10.9
2013-12-19 09:45:00,120.57,23.61,2.9,10.9
2013-12-20 15:30:00,121.29,23.04,3.2,12.5
2013-12-22 01:00:00,121.68,24.12,3.3,8.9
2013-12-22 12:15:00,121.7,24.61,4.4,41.8
2013-12-22 16:00:00,121.38,23.19,3.5,19.0
2013-12-23 23:15:00,121.9,24.46,3.1,21.1
2013-12-24 09:45:00,121.49,24.28,3.2,5.8
2013-12-25 00:45:00,121.91,24.39,3.8,24.9
2013-12-25 03:00:00,121.49,23.93,3.1,13.7
2013-12-25 04:15:00,121.21,22.64,4.9,64.4
2013-12-25 15:30:00,121.42,23.68,4.3,19.0
2013-12-26 06:30:00,121.39,23.68,3.4,16.7
2013-12-26 22:45:00,121.85,24.64,3.8,72.4
2013-12-27 10:15:00,121.66,24.11,2.6,8.9
2013-12-29 10:00:00,121.67,24.11,3.0,8.4
2013-12-29 16:30:00,121.78,24.19,3.6,8.2
2013-12-30 17:45:00,121.45,23.84,2.8,17.3
2013-12-31 05:30:00,121.85,24.4,2.6,15.0
2014-01-02 04:15:00,120.5,23.46,3.4,13.2
2014-01-02 19:30:00,121.57,25.06,2.9,9.4
2014-01-02 19:45:00,121.57,25.06,2.5,9.8
2014-01-03 00:30:00,121.57,25.06,2.6,9.8
2014-01-05 13:00:00,120.54,23.18,3.1,11.0
2014-01-06 21:00:00,121.33,23.16,3.7,13.7
2014-01-07 01:45:00,121.47,23.93,3.0,16.9
2014-01-07 02:45:00,122.95,25.38,5.8,226.6
2014-01-08 03:30:00,121.6,23.5,3.7,39.7
2014-01-08 14:15:00,120.13,23.16,2.8,13.5
2014-01-09 01:15:00,120.5,23.39,2.6,6.4
2014-01-09 02:15:00,123.41,24.46,6.0,72.6
2014-01-09 09:45:00,121.5,23.9,3.0,14.5
2014-01-10 03:45:00,121.75,24.71,3.7,86.9
2014-01-11 01:00:00,121.3,24.82,3.0,8.4
2014-01-11 04:45:00,121.9,24.42,3.6,19.1
2014-01-12 07:15:00,120.57,23.62,3.0,10.5
2014-01-14 02:00:00,122.23,24.64,4.4,16.2
2014-01-14 10:15:00,119.51,23.88,4.2,30.9
2014-01-15 00:30:00,120.98,23.86,5.0,15.0
2014-01-15 02:30:00,121.08,22.89,5.1,8.3
2014-01-15 03:45:00,121.08,22.88,5.1,8.4
2014-01-15 06:30:00,121.58,23.92,2.6,11.9
2014-01-15 07:00:00,121.08,22.89,4.5,8.3
2014-01-15 18:30:00,121.39,23.64,3.6,18.7
2014-01-15 21:15:00,121.07,22.9,3.6,8.9
2014-01-15 23:45:00,121.44,23.87,3.2,20.7
2014-01-17 03:45:00,121.47,23.69,2.5,9.0
2014-01-17 04:30:00,123.3,24.83,5.2,131.0
2014-01-20 09:00:00,120.41,23.54,2.1,10.1
2014-01-20 10:00:00,120.64,23.97,3.1,23.8
2014-01-20 14:15:00,121.78,24.19,3.4,8.9
2014-01-21 13:45:00,122.04,24.83,4.0,9.4
2014-01-21 18:45:00,121.86,24.45,3.1,17.7
2014-01-22 06:45:00,121.75,24.02,3.2,5.2
2014-01-23 00:15:00,121.43,23.73,4.3,21.8
2014-01-23 20:30:00,121.41,23.66,4.2,17.3
2014-01-24 06:45:00,122.78,24.56,5.2,85.3
2014-01-24 08:45:00,121.08,22.91,3.5,11.1
2014-01-24 09:00:00,121.08,22.91,3.4,11.6
2014-01-24 09:30:00,121.49,23.8,4.0,11.4
2014-01-25 11:15:00,121.48,23.79,4.7,11.8
2014-01-25 14:30:00,120.82,23.1,3.4,2.9
2014-01-25 16:15:00,121.42,23.75,2.8,20.9
2014-01-26 09:15:00,121.96,24.5,3.6,13.4
2014-01-26 14:45:00,121.68,24.14,3.8,28.5
2014-01-26 15:45:00,121.09,22.91,3.7,11.9
2014-01-27 10:45:00,121.44,24.3,3.0,6.8
2014-01-28 01:30:00,121.01,22.66,2.8,7.1
2014-01-28 05:00:00,121.49,23.79,2.7,9.8
2014-01-28 18:00:00,121.74,24.03,3.5,59.8
2014-01-28 22:15:00,121.49,23.96,2.5,15.1
2014-01-29 10:00:00,121.37,23.24,4.4,17.3
2014-01-29 10:15:00,121.37,23.24,3.4,18.3
2014-01-29 22:00:00,120.99,24.52,2.7,6.4
2014-01-30 22:30:00,121.51,24.05,3.0,18.1
2014-02-01 09:30:00,121.96,24.45,4.1,12.7
2014-02-02 09:45:00,121.42,23.74,3.6,21.0
2014-02-02 11:30:00,121.1,24.19,2.6,9.4
2014-02-04 09:30:00,121.49,23.8,2.9,10.5
2014-02-05 19:00:00,121.11,24.7,2.7,10.9
2014-02-05 19:15:00,121.1,24.7,2.6,10.9
2014-02-06 09:30:00,121.47,23.8,3.1,17.1
2014-02-07 01:00:00,121.11,24.7,2.8,11.3
2014-02-07 01:45:00,121.82,24.7,3.8,72.5
2014-02-07 02:00:00,121.11,24.7,2.8,9.6
2014-02-07 03:30:00,121.48,24.26,2.9,5.8
2014-02-07 07:00:00,121.14,24.68,2.3,6.7
2014-02-07 07:15:00,121.12,24.71,2.4,6.6
2014-02-07 10:30:00,121.37,23.23,3.1,17.3
2014-02-07 19:00:00,121.11,24.7,2.3,11.3
2014-02-07 23:00:00,121.11,24.7,2.7,10.6
2014-02-08 00:15:00,122.52,23.96,4.6,27.6
2014-02-08 01:30:00,121.11,24.7,3.4,8.4
2014-02-08 06:00:00,121.55,23.26,3.6,36.8
2014-02-08 17:30:00,121.49,23.74,2.5,7.8
2014-02-10 16:00:00,120.5,23.42,2.6,6.8
2014-02-10 20:00:00,121.87,24.46,3.5,21.1
2014-02-10 20:45:00,121.95,24.45,3.4,12.2
2014-02-12 00:30:00,121.57,25.13,4.2,6.4
2014-02-12 08:30:00,121.67,23.63,3.6,17.1
2014-02-12 11:45:00,121.73,24.32,2.7,13.8
2014-02-14 22:15:00,121.08,22.91,3.6,8.2
2014-02-15 03:45:00,121.47,23.92,3.4,18.7
2014-02-15 07:30:00,120.85,22.65,3.8,8.2
2014-02-16 00:00:00,120.66,23.06,4.3,16.5
2014-02-17 06:15:00,120.55,23.62,3.8,11.1
2014-02-18 21:30:00,121.77,24.39,2.6,9.1
2014-02-19 00:15:00,121.91,24.44,4.0,13.6
2014-02-19 05:15:00,121.91,24.45,3.1,14.0
2014-02-19 23:45:00,120.73,22.76,3.5,32.5
2014-02-20 15:00:00,121.86,24.46,3.1,20.5
2014-02-20 18:00:00,121.7,24.16,2.7,12.5
2014-02-22 02:45:00,121.48,23.95,3.2,16.4
2014-02-22 04:15:00,121.6,24.7,5.6,60.9
2014-02-22 07:30:00,121.41,23.76,3.0,20.5
2014-02-22 18:30:00,123.38,24.44,5.1,70.7
2014-02-23 05:00:00,121.62,24.04,2.6,10.6
2014-02-23 13:30:00,121.92,24.42,3.6,26.6
2014-02-23 13:45:00,121.92,24.43,3.4,25.7
2014-02-24 04:15:00,121.3,22.66,3.7,31.8
2014-02-24 23:45:00,121.41,23.69,3.1,17.8
2014-02-26 03:30:00,121.76,24.41,2.9,8.3
2014-02-26 09:00:00,121.76,24.41,2.5,8.7
2014-02-27 00:30:00,121.65,23.78,3.5,38.0
2014-02-27 02:30:00,121.75,24.41,3.2,8.5
2014-02-27 05:15:00,121.44,23.7,3.3,14.4
2014-02-27 17:15:00,120.6,23.76,3.0,15.7
2014-02-27 22:00:00,120.67,23.57,3.3,9.3
2014-03-01 17:45:00,120.97,24.35,3.2,7.0
2014-03-02 19:30:00,122.45,23.43,4.6,50.0
2014-03-04 00:00:00,121.53,24.45,3.0,9.1
2014-03-04 10:30:00,121.45,23.7,2.9,13.3
2014-03-05 00:00:00,120.72,23.22,4.1,7.6
2014-03-07 04:30:00,121.68,23.89,3.5,41.0
2014-03-07 06:45:00,121.5,23.78,3.3,8.6
2014-03-08 20:00:00,120.84,22.65,3.5,6.5
2014-03-09 07:00:00,120.92,22.98,3.4,6.3
2014-03-10 03:45:00,121.56,25.13,2.7,4.9
2014-03-10 10:45:00,120.06,23.19,2.8,13.2
2014-03-14 02:30:00,120.65,24.04,3.6,10.0
2014-03-14 06:15:00,122.16,24.86,3.6,12.3
2014-03-15 21:30:00,121.42,23.74,3.0,21.4
2014-03-16 04:00:00,121.39,22.23,5.1,19.7
2014-03-16 22:00:00,121.32,24.38,2.9,9.1
2014-03-17 21:00:00,122.42,24.02,5.4,29.5
2014-03-18 07:15:00,120.64,24.03,2.4,9.7
2014-03-19 04:45:00,121.92,24.4,3.2,18.8
2014-03-19 20:15:00,122.32,24.01,5.8,23.0
2014-03-21 00:45:00,120.92,23.19,3.9,5.8
2014-03-21 14:15:00,121.83,24.79,4.1,96.4
2014-03-22 07:30:00,120.85,24.3,2.9,7.7
2014-03-22 08:00:00,120.42,22.76,3.5,31.8
2014-03-23 11:15:00,121.59,24.0,2.1,7.2
2014-03-24 15:00:00,121.92,24.5,3.0,13.7
2014-03-25 09:15:00,120.94,23.75,3.1,25.7
2014-03-25 11:15:00,121.81,24.35,3.2,9.8
2014-03-26 17:30:00,121.41,23.3,3.7,17.4
2014-03-26 20:15:00,121.42,23.3,3.9,17.2
2014-03-27 00:00:00,121.41,23.3,3.7,16.9
2014-03-27 03:30:00,121.52,24.06,3.4,20.2
2014-03-27 04:30:00,121.41,23.3,3.9,17.1
2014-03-27 04:45:00,121.39,23.3,3.7,17.7
2014-03-27 11:00:00,121.38,23.29,3.6,16.4
2014-03-27 22:30:00,121.47,23.93,2.9,16.8
2014-03-28 00:00:00,121.68,24.05,3.2,10.1
2014-03-29 16:00:00,120.33,23.27,3.1,12.5
2014-03-29 20:30:00,121.42,24.34,4.0,6.6
2014-03-29 21:30:00,121.44,24.34,3.9,6.6
2014-03-29 23:45:00,122.2,24.36,4.0,41.2
2014-03-30 00:30:00,121.57,23.75,4.3,24.2
2014-03-30 05:00:00,120.53,23.41,2.7,6.9
2014-03-31 23:15:00,121.71,24.24,2.6,14.9
2014-04-01 08:00:00,121.09,23.96,4.4,30.8
2014-04-02 00:00:00,121.37,24.06,3.8,66.2
2014-04-03 12:15:00,121.59,24.57,2.8,6.5
2014-04-03 14:15:00,121.42,24.34,3.6,7.0
2014-04-06 23:15:00,121.59,24.56,3.0,5.5
2014-04-07 02:15:00,121.81,24.6,3.7,70.5
2014-04-08 02:45:00,121.59,24.57,2.9,6.5
2014-04-09 01:30:00,121.88,23.61,4.1,28.8
2014-04-10 03:30:00,121.48,23.96,3.5,21.2
2014-04-10 10:30:00,123.07,23.74,5.4,38.3
2014-04-12 08:00:00,121.38,23.29,3.6,16.0
2014-04-13 04:00:00,121.45,23.65,3.6,24.9
2014-04-16 23:30:00,121.93,24.42,4.1,16.4
2014-04-18 03:00:00,120.55,22.96,3.3,17.2
2014-04-19 07:30:00,121.71,24.2,2.7,14.2
2014-04-19 10:15:00,121.36,24.41,3.0,9.2
2014-04-19 18:45:00,121.43,24.43,3.1,5.6
2014-04-19 19:00:00,121.42,24.44,3.8,5.6
2014-04-19 22:00:00,121.44,22.97,3.3,13.1
2014-04-21 10:45:00,121.4,23.19,3.2,19.8
2014-04-21 17:30:00,121.8,24.39,3.7,6.1
2014-04-21 21:00:00,121.81,24.4,3.0,6.1
2014-04-22 23:00:00,121.47,23.96,2.4,19.6
2014-04-25 06:15:00,120.99,23.75,3.7,29.0
2014-04-26 00:30:00,121.35,23.55,4.7,17.6
2014-04-27 08:15:00,121.84,24.65,3.7,41.7
2014-04-29 06:45:00,120.92,23.69,3.4,12.5
2014-05-02 05:15:00,120.98,24.76,2.3,5.2
2014-05-02 12:30:00,120.59,23.06,3.8,9.3
2014-05-02 22:15:00,121.67,24.2,2.4,16.4
2014-05-03 19:00:00,121.47,23.9,2.4,14.4
2014-05-03 22:30:00,121.48,23.22,3.6,39.3
2014-05-04 00:00:00,121.72,24.2,4.3,14.9
2014-05-04 01:45:00,121.72,24.2,2.8,14.4
2014-05-04 04:45:00,121.72,24.2,3.0,13.1
2014-05-04 14:15:00,121.86,24.47,3.1,21.6
2014-05-04 18:30:00,121.72,24.21,3.8,14.4
2014-05-04 19:15:00,121.72,24.2,2.8,13.9
2014-05-04 20:30:00,121.65,23.94,5.2,36.0
2014-05-04 22:45:00,121.77,24.37,3.0,13.2
2014-05-05 00:30:00,121.69,24.23,2.8,11.5
2014-05-05 04:15:00,121.72,24.2,2.9,15.2
2014-05-05 16:15:00,122.43,24.0,4.7,28.4
2014-05-05 23:15:00,120.55,22.94,3.4,16.7
2014-05-06 02:30:00,121.29,23.4,3.5,8.4
2014-05-06 04:30:00,121.61,24.67,3.3,61.4
2014-05-06 04:45:00,121.6,24.02,2.7,7.7
2014-05-06 08:00:00,121.65,22.14,4.2,120.6
2014-05-07 11:45:00,121.49,23.96,2.9,17.2
2014-05-09 02:00:00,121.43,22.23,3.8,23.1
2014-05-11 01:15:00,121.71,24.2,3.1,14.7
2014-05-11 02:15:00,122.51,23.71,5.0,29.5
2014-05-11 21:15:00,120.61,23.31,3.3,8.1
2014-05-12 04:00:00,121.42,24.44,2.4,5.5
2014-05-13 03:30:00,120.79,23.1,2.6,4.4
2014-05-13 15:45:00,121.7,24.0,4.0,39.6
2014-05-14 04:30:00,120.97,22.38,3.4,10.7
2014-05-15 23:15:00,121.34,22.59,3.8,32.6
2014-05-16 04:15:00,120.49,23.15,4.0,15.0
2014-05-16 06:45:00,121.49,23.99,2.8,20.1
2014-05-17 09:45:00,121.73,24.21,3.4,14.5
2014-05-18 04:15:00,121.42,24.43,3.0,5.2
2014-05-18 12:15:00,121.72,24.21,2.4,14.6
2014-05-20 14:45:00,120.85,22.9,4.1,5.7
2014-05-20 17:45:00,120.85,22.9,4.0,5.7
2014-05-21 07:15:00,120.65,23.55,3.0,9.1
2014-05-21 08:15:00,121.43,23.74,5.9,16.5
2014-05-21 08:30:00,121.47,23.74,3.3,14.2
2014-05-21 09:00:00,121.46,23.76,2.8,13.9
2014-05-21 15:30:00,121.43,23.77,3.5,15.4
2014-05-22 13:15:00,121.46,23.74,2.8,16.1
2014-05-23 08:45:00,120.7,23.22,3.3,10.8
2014-05-23 17:00:00,120.57,23.68,2.1,8.1
2014-05-24 01:15:00,121.53,23.56,4.2,31.7
2014-05-24 12:30:00,121.73,24.22,2.6,14.2
2014-05-24 19:15:00,121.75,24.38,2.9,13.9
2014-05-24 20:00:00,121.42,24.43,2.3,5.4
2014-05-24 21:30:00,121.42,24.43,4.1,5.3
2014-05-24 21:45:00,121.43,24.43,3.1,5.5
2014-05-25 13:45:00,121.76,24.23,3.2,11.0
2014-05-25 17:15:00,121.42,23.75,3.5,17.0
2014-05-25 20:30:00,121.16,23.06,5.0,12.7
2014-05-25 21:00:00,121.17,23.07,3.4,7.9
2014-05-25 21:30:00,121.17,23.07,3.1,9.4
2014-05-26 18:00:00,121.34,22.89,3.6,22.2
2014-05-26 22:15:00,121.42,23.75,3.4,17.1
2014-05-26 23:30:00,121.16,23.06,3.2,11.7
2014-05-27 01:30:00,121.74,24.23,2.9,13.7
2014-05-27 12:15:00,121.43,23.75,2.9,20.4
2014-05-28 06:00:00,120.64,23.61,2.5,6.1
2014-05-28 17:15:00,120.63,23.61,2.7,5.9
2014-05-28 18:45:00,121.17,23.09,3.8,6.5
2014-05-28 19:15:00,121.18,23.09,3.5,7.4
2014-05-29 00:45:00,121.73,21.77,4.7,19.3
2014-05-30 08:00:00,121.45,23.79,3.0,18.2
2014-05-30 09:00:00,121.42,24.44,2.3,8.8
2014-05-31 05:15:00,121.28,22.88,4.4,17.8
2014-05-31 10:45:00,121.11,24.7,4.2,9.2
2014-05-31 12:30:00,121.14,24.67,2.8,5.0
2014-05-31 17:00:00,121.84,24.54,2.7,26.6
2014-05-31 18:45:00,120.72,23.59,3.2,14.4
2014-05-31 22:15:00,121.57,24.61,3.8,72.2
2014-06-01 02:30:00,121.64,23.94,3.0,8.8
2014-06-01 22:00:00,121.12,24.7,3.2,8.9
2014-06-01 22:45:00,121.12,24.7,2.7,7.0
2014-06-03 00:00:00,121.01,21.57,4.2,27.1
2014-06-05 06:30:00,121.42,24.44,2.3,8.6
2014-06-05 22:30:00,121.42,24.44,2.4,6.0
2014-06-06 11:45:00,122.12,24.62,3.9,12.1
2014-06-06 15:30:00,121.42,23.75,4.0,19.2
2014-06-07 04:15:00,122.8,24.64,4.5,113.1
2014-06-08 02:30:00,120.53,23.36,3.0,10.8
2014-06-09 04:15:00,121.77,24.3,3.1,13.0
2014-06-09 18:30:00,120.83,23.89,2.9,21.9
2014-06-09 19:30:00,121.08,22.09,4.6,30.7
2014-06-10 05:00:00,120.84,24.48,2.3,8.2
2014-06-11 14:45:00,121.89,24.46,3.0,12.8
2014-06-11 16:15:00,120.4,22.09,4.1,41.4
2014-06-12 17:30:00,121.0,22.62,2.8,8.4
2014-06-13 09:00:00,121.42,23.75,3.1,17.4
2014-06-14 17:30:00,121.45,23.78,3.3,18.9
2014-06-14 19:15:00,121.7,23.99,4.1,41.2
2014-06-15 06:15:00,121.53,23.75,4.6,6.0
2014-06-15 07:15:00,121.53,23.77,3.7,5.7
2014-06-15 10:00:00,121.37,21.95,3.7,8.6
2014-06-16 02:15:00,121.43,23.73,2.7,16.1
2014-06-18 03:45:00,121.97,24.5,4.8,61.8
2014-06-18 05:00:00,121.54,23.76,3.5,5.4
2014-06-19 08:00:00,120.76,24.23,3.3,9.7
2014-06-19 16:15:00,120.84,23.18,3.6,4.7
2014-06-19 18:45:00,121.54,23.75,2.9,5.7
2014-06-20 01:45:00,120.84,23.18,4.1,4.2
2014-06-20 04:30:00,121.64,23.81,3.3,24.2
2014-06-20 22:15:00,121.74,23.86,3.6,47.7
2014-06-21 04:15:00,121.41,23.69,3.1,17.6
2014-06-21 05:30:00,120.41,23.51,2.6,11.2
2014-06-21 09:15:00,121.42,23.71,3.4,15.8
2014-06-21 10:15:00,121.65,23.47,4.8,52.0
2014-06-22 20:15:00,122.61,24.71,5.3,97.4
2014-06-23 23:30:00,121.68,23.98,3.5,44.5
2014-06-25 01:30:00,121.37,23.26,3.5,15.0
2014-06-25 08:30:00,121.37,23.27,3.2,14.7
2014-06-25 17:30:00,120.99,23.74,3.7,28.4
2014-06-25 21:30:00,121.22,23.76,3.5,9.7
2014-06-26 10:00:00,121.21,23.75,3.9,9.7
2014-06-26 14:30:00,121.74,24.25,3.5,12.5
2014-06-26 21:15:00,121.74,24.25,3.3,11.4
2014-06-26 23:30:00,121.74,24.25,2.9,11.3
2014-06-27 07:00:00,121.42,24.45,2.3,6.0
2014-06-28 02:45:00,121.37,23.27,3.0,15.3
2014-06-28 04:00:00,120.6,21.8,4.1,44.6
2014-06-28 13:45:00,121.74,24.25,2.5,11.4
2014-06-29 00:45:00,121.74,24.24,3.3,14.5
2014-06-29 02:15:00,121.72,24.24,3.5,11.7
2014-06-29 08:00:00,121.6,23.82,4.0,39.7
2014-06-30 08:45:00,121.41,23.7,3.1,17.2
2014-06-30 14:00:00,121.75,23.25,4.2,23.9
2014-06-30 20:45:00,121.47,23.71,2.6,5.6
2014-07-02 07:00:00,121.96,24.34,4.3,32.2
2014-07-02 07:15:00,121.97,24.32,4.0,31.8
2014-07-02 10:45:00,121.93,24.5,4.0,16.1
2014-07-03 01:00:00,121.59,25.14,2.6,5.2
2014-07-03 13:45:00,121.95,24.34,3.6,31.8
2014-07-05 04:15:00,121.44,23.6,3.7,34.7
2014-07-06 01:30:00,121.04,23.23,2.8,4.4
2014-07-07 08:00:00,121.87,24.35,2.9,10.5
2014-07-07 12:45:00,121.07,22.86,2.7,8.3
2014-07-07 19:30:00,120.97,23.81,3.9,12.9
